Month,Avg PM2.5,Avg AQI
2023-01,7.213333333333334,37.13333333333333
2023-02,7.016666666666667,34.583333333333336
2023-03,9.733333333333333,44.06666666666667
2023-04,7.138888888888889,37.44444444444444
2023-05,9.82,48.333333333333336
2023-06,14.805263157894737,58.89473684210526
2023-07,13.133333333333333,54.8
2023-08,8.18125,40.8125
2023-09,9.913333333333332,50.6
2023-10,8.390335493506493,41.02173913043478
2023-11,11.263717386666666,50.71111111111111
2023-12,9.632107896103896,42.95652173913044
